id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month,text_topic_modelling,text_EDA,text_sentiment_analysis,text_LSTM,60mins_price_diff_abs,60mins_price_diff_perc,45mins_price_diff_abs,45mins_price_diff_perc,30mins_price_diff_abs,30mins_price_diff_perc,15mins_price_diff_abs,15mins_price_diff_perc
8.7802e+17,"I am very supportive of the Senate #HealthcareBill. Look forward to making it really special! Remember, ObamaCare is dead.",46133,8778,2017-06-22 22:40:00,2017-06-23 06:40:00,2017-06-23,06:40:00,6,2017,6,supportive senate look forward making really special remember obamacare dead,"I am very supportive of the Senate #HealthcareBill. Look forward to making it really special! Remember, ObamaCare is dead.","I am very supportive of the Senate . Look forward to making it really special! Remember, ObamaCare is dead.",i am very supportive of the senate look forward to making it really special remember obamacare is dead,0.12999999999999545,0.0005356186395286368,0.09000000000000341,0.0003708129042890833,0.12000000000000455,0.0004944172057187778,0.01222222222222058,5.035730798986684e-05
8.78014e+17,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!",117567,34554,2017-06-22 22:15:00,2017-06-23 06:15:00,2017-06-23,06:15:00,6,2017,6,mexico wa ranked second deadliest country world syria drug trade largely cause build wall,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!","Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!",mexico wa just ranked the second deadliest country in the world after only syria drug trade is largely the cause we will build the wall,0.0049999999999954525,2.059053658936479e-05,-0.07111111111112223,-0.0002928431870490558,-0.14000000000001478,-0.0005765350245027994,-0.11000000000001364,-0.0004529918049664936
8.78007e+17,"""As promised, our campaign against the MS-13 gang continues. """"@ICEgov Busts 39 MS-13 Members in New York Operation""""https://t.co/ki41GXeCMy""",42687,10129,2017-06-22 21:49:00,2017-06-23 05:49:00,2017-06-23,05:49:00,5,2017,6,promised campaign gang continues bust member new york operation,"""As promised, our campaign against the MS-13 gang continues. """"@ICEgov Busts 39 MS-13 Members in New York Operation""""https://t.co/ki41GXeCMy""","""As promised, our campaign against the MS-13 gang continues. """" Busts MS-13 Members in New York Operation""""""",a promised our campaign against the m gang continues bust m member in new york operation,-0.4611111111111086,-0.0018965619673060033,-0.4099999999999966,-0.0016863406408094295,-0.30666666666664355,-0.001261327958979326,-0.15000000000000568,-0.0006169538929790881
8.77675e+17,Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an 8pmE MAKE AMERICA GREAT AGAIN... https://t.co/n6LS32a6Zn,43095,6948,2017-06-21 23:48:00,2017-06-22 07:48:00,2017-06-22,07:48:00,7,2017,6,thank kirkwood community college heading u cellular center pme make america great,Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an 8pmE MAKE AMERICA GREAT AGAIN... https://t.co/n6LS32a6Zn,Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an pmE MAKE AMERICA GREAT AGAIN...,thank you kirkwood community college heading to the u s cellular center now for an pme make america great again,-0.01999999999998181,-8.235536339296608e-05,-0.01999999999998181,-8.235536339296608e-05,-0.04999999999998295,-0.00020588840848253221,0.020000000000010232,8.23553633930831e-05
8.77664e+17,Just landed in Iowa. See everyone soon! #MAGA🇺🇸,51398,6433,2017-06-21 23:04:00,2017-06-22 07:04:00,2017-06-22,07:04:00,7,2017,6,landed iowa see everyone soon,Just landed in Iowa. See everyone soon! #MAGA🇺🇸,Just landed in Iowa. See everyone soon! 🇺🇸,just landed in iowa see everyone soon,0.04200000000000159,0.0001729548093790988,0.06200000000001182,0.0002553142424168039,0.04533333333333189,0.00018668138155203013,-0.007999999999981355,-3.294377321498841e-05
8.77474e+17,"Democrats would do much better as a party if they got together with Republicans on Healthcare,Tax Cuts,Security. Obstruction doesn't work!",97713,22486,2017-06-21 10:32:00,2017-06-21 18:32:00,2017-06-21,18:32:00,18,2017,6,democrat would much better party got together republican healthcare tax cut security obstruction doesnt work,"Democrats would do much better as a party if they got together with Republicans on Healthcare,Tax Cuts,Security. Obstruction doesn't work!","Democrats would do much better as a party if they got together with Republicans on Healthcare,Tax Cuts,Security. Obstruction doesn't work!",democrat would do much better a a party if they got together with republican on healthcare tax cut security obstruction doesnt work,0.06999999999999318,0.00028850513126980665,0.030000000000001137,0.0001236450562585053,-0.009999999999990905,-4.1215018752796046e-05,-0.0024999999999977263,-1.0303754688199012e-05
8.77373e+17,"Well, the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are 5 and O! All the Fake News, all the money spent = 0",108273,27539,2017-06-21 03:48:00,2017-06-21 11:48:00,2017-06-21,11:48:00,11,2017,6,well special election want make america great fake news money spent,"Well, the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are 5 and O! All the Fake News, all the money spent = 0","Well, the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are and O! All the Fake News, all the money spent =",well the special election are over and those that want to make america great again are and o all the fake news all the money spent,-0.21000000000000796,-0.0008638775762063761,0.03999999999999204,0.00016454810975355646,-0.12999999999999545,-0.0005347813566991463,0.030000000000001137,0.00012341108231519657
8.77363e+17,Ralph Norman ran a fantastic race to win in the Great State of South Carolina's 5th District. We are all honored by your success tonight!,68377,12341,2017-06-21 03:12:00,2017-06-21 11:12:00,2017-06-21,11:12:00,11,2017,6,ralph norman ran fantastic race win great state south carolinas th district honored success tonight,Ralph Norman ran a fantastic race to win in the Great State of South Carolina's 5th District. We are all honored by your success tonight!,Ralph Norman ran a fantastic race to win in the Great State of South Carolina's th District. We are all honored by your success tonight!,ralph norman ran a fantastic race to win in the great state of south carolinas th district we are all honored by your success tonight,0.22700000000000387,0.0009346564005435165,0.21999999999999886,0.0009058343970025069,0.10999999999998522,0.000452917198501195,-0.0800000000000125,-0.000329394326182783
8.77356e+17,"Congratulations to Karen Handel on her big win in Georgia 6th. Fantastic job, we are all very proud of you!",99294,19846,2017-06-21 02:41:00,2017-06-21 10:41:00,2017-06-21,10:41:00,10,2017,6,congratulation karen handel big win georgia th fantastic job proud,"Congratulations to Karen Handel on her big win in Georgia 6th. Fantastic job, we are all very proud of you!","Congratulations to Karen Handel on her big win in Georgia th. Fantastic job, we are all very proud of you!",congratulation to karen handel on her big win in georgia th fantastic job we are all very proud of you,-0.4399999999999977,-0.0018078724628153413,-0.5799999999999841,-0.0023831046100747147,-0.46999999999999886,-0.001931136494370938,-0.01999999999998181,-8.217602103698665e-05
8.77354e+17,"""Thank you @FoxNews """"Huge win for President Trump and GOP in Georgia Congressional Special Election.""""""",76537,14661,2017-06-21 02:33:00,2017-06-21 10:33:00,2017-06-21,10:33:00,10,2017,6,thank huge win president trump gop georgia congressional special election,"""Thank you @FoxNews """"Huge win for President Trump and GOP in Georgia Congressional Special Election.""""""","""Thank you """"Huge win for President Trump and GOP in Georgia Congressional Special Election.""""""",thank you huge win for president trump and gop in georgia congressional special election,-0.4399999999999977,-0.001808169639187958,-0.6200000000000045,-0.002547875400673973,-0.28000000000000114,-0.001150653406755984,0.10999999999998522,0.00045204240979693114
8.77351e+17,Things are looking great for Karen H!,57848,7931,2017-06-21 02:21:00,2017-06-21 10:21:00,2017-06-21,10:21:00,10,2017,6,thing looking great karen h,Things are looking great for Karen H!,Things are looking great for Karen H!,thing are looking great for karen h,-0.3199999999999932,-0.0013162224415926012,-0.15350000000000819,-0.0006313754524514979,0.4000000000000057,0.00164527805199081,0.07999999999998408,0.0003290556103980918
8.77341e+17,It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence.➡️... https://t.co/J1ulOd6pYQ,39721,7354,2017-06-21 01:42:00,2017-06-21 09:42:00,2017-06-21,09:42:00,9,2017,6,wa great honor welcome president petro poroshenko ukraine today penny,It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence.➡️... https://t.co/J1ulOd6pYQ,It was a great honor to welcome President Petro Poroshenko of Ukraine to the today with Pence.➡️...,it wa a great honor to welcome president petro poroshenko of ukraine to the today with penny,0.30000000000001137,0.0012334511964477073,-0.06999999999999318,-0.00028780527917109274,-0.09999999999999432,-0.00041115039881586346,-0.13999999999998636,-0.0005756105583421855
8.77104e+17,"KAREN HANDEL FOR CONGRESS. She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! VOTE TODAY",68037,16843,2017-06-20 10:02:00,2017-06-20 18:02:00,2017-06-20,18:02:00,18,2017,6,karen handel congress fight lower tax great healthcare strong securitya hard worker never give vote today,"KAREN HANDEL FOR CONGRESS. She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! VOTE TODAY","KAREN HANDEL FOR CONGRESS. She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! VOTE TODAY",karen handel for congress she will fight for lower tax great healthcare strong securitya hard worker who will never give up vote today,-0.0016666666666651508,-6.853351974444471e-06,0.014000000000010004,5.7568156585427054e-05,-0.12749999999999773,-0.0005242814260454696,-0.017500000000012506,-7.196019573178382e-05
8.77101e+17,"Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district.",57942,15069,2017-06-20 09:49:00,2017-06-20 17:49:00,2017-06-20,17:49:00,17,2017,6,democrat jon ossoff want raise tax highest level weak crime security doesnt even live district,"Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district.","Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district.",democrat jon ossoff who want to raise your tax to the highest level and is weak on crime and security doesnt even live in district,0.01300000000000523,5.3455046361994405e-05,-0.07999999999998408,-0.00032895413145822935,-0.025000000000005684,-0.0001027981660807405,0.008333333333354176,3.4266055360324743e-05
8.76964e+17,"""Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote """"R""""""",67937,16269,2017-06-20 00:45:00,2017-06-20 08:45:00,2017-06-20,08:45:00,8,2017,6,big day tomorrow georgia south carolina obamacare dead dems want raise tax big obstruct idea vote r,"""Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote """"R""""""","""Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote """"R""""""",big day tomorrow in georgia and south carolina obamacare is dead dems want to raise tax big they can only obstruct no idea vote r,0.0,0.0,0.09999999999999432,0.0004095842719639333,0.07999999999998408,0.00032766741757110006,0.009999999999990905,4.09584271963584e-05
8.76949e+17,Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB,60442,14063,2017-06-19 23:44:00,2017-06-20 07:44:00,2017-06-20,07:44:00,7,2017,6,melania offer deepest condolence family otto warmbier full statement,Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB,Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement:,melania and i offer our deepest condolence to the family of otto warmbier full statement,-0.2533333333333587,-0.0010363259517836754,-0.28333333333335986,-0.0011590487618633135,-0.20333333333334735,-0.0008317879349842397,-0.043333333333350765,-0.00017726628122620853
8.76921e+17,"It was my great honor to welcome President @JC_Varela &amp, Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦➡️... https://t.co/770OJj2uYb",32602,5709,2017-06-19 21:53:00,2017-06-20 05:53:00,2017-06-20,05:53:00,5,2017,6,wa great honor welcome president amp mr varela panama afternoon,"It was my great honor to welcome President @JC_Varela &amp, Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦➡️... https://t.co/770OJj2uYb","It was my great honor to welcome President &amp, Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦➡️...",it wa my great honor to welcome president amp mr varela from panama this afternoon,0.04999999999998295,0.00020458265139109224,0.05750000000000455,0.00023527004909985495,0.014999999999986358,6.137479541729278e-05,-0.031999999999982265,-0.00013093289689027112
8.76901e+17,"....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, #VoteKarenHandel.",36029,8426,2017-06-19 20:35:00,2017-06-20 04:35:00,2017-06-20,04:35:00,4,2017,6,doesnt even live want raise tax kill healthcare tuesday,"....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, #VoteKarenHandel.","....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, .",because he doesnt even live there he want to raise tax and kill healthcare on tuesday,0.005615384615367702,2.2974759237042906e-05,0.017615384615368157,7.207150500402405e-05,0.054615384615374296,0.00022345313778556866,0.004615384615391349,1.8883363756558046e-05
8.76896e+17,My heartfelt thoughts and prayers are with the 7 @USNavy sailors of the #USSFitzgerald and their families. ➡️... https://t.co/L3u5c8Iymh,47067,9988,2017-06-19 20:15:00,2017-06-20 04:15:00,2017-06-20,04:15:00,4,2017,6,heartfelt thought prayer sailor family  ,My heartfelt thoughts and prayers are with the 7 @USNavy sailors of the #USSFitzgerald and their families. ➡️... https://t.co/L3u5c8Iymh,My heartfelt thoughts and prayers are with the sailors of the and their families. ➡️...,my heartfelt thought and prayer are with the sailor of the and their family,-0.05299999999999727,-0.00021677689567304022,-0.05099999999998772,-0.00020859663545892376,-0.08099999999998886,-0.0003313005386700895,-0.060230769230742,-0.0002463516826007583
8.76558e+17,Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!,92057,14533,2017-06-18 21:51:00,2017-06-19 05:51:00,2017-06-19,05:51:00,5,2017,6,camp david special place honor spent weekend military run well proud,Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!,Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!,camp david is a very special place an honor to have spent the weekend there military run it so well and are so proud of what they do,0.006666666666689025,2.7398761576068655e-05,0.010000000000019327,4.1098142364044576e-05,-0.014999999999986358,-6.164721354589165e-05,0.010000000000019327,4.1098142364044576e-05
8.76391e+17,"...massive regulation cuts, 36 new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!",74612,14317,2017-06-18 10:46:00,2017-06-18 18:46:00,2017-06-18,18:46:00,18,2017,6,massive regulation cut new legislative bill signed great new scjustice infrastructure healthcare tax cut work,"...massive regulation cuts, 36 new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!","...massive regulation cuts, new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!",massive regulation cut new legislative bill signed great new scjustice and infrastructure healthcare and tax cut in work,0.009999999999990905,4.113403800507144e-05,0.007499999999993179,3.085052850380358e-05,0.0049999999999954525,2.056701900253572e-05,0.0024999999999977263,1.028350950126786e-05
8.76389e+17,"The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs, high business enthusiasm,..",85278,16825,2017-06-18 10:38:00,2017-06-18 18:38:00,2017-06-18,18:38:00,18,2017,6,make america great agenda well despite distraction witch hunt many new job high business enthusiasm,"The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs, high business enthusiasm,..","The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs, high business enthusiasm,..",the make america great again agenda is doing very well despite the distraction of the witch hunt many new job high business enthusiasm,0.010000000000019327,4.113426360763669e-05,0.0075000000000216005,3.0850697705756747e-05,0.005000000000023874,2.05671318038768e-05,0.0024999999999977263,1.0283565901879945e-05
8.75888e+17,Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!,87848,16695,2017-06-17 01:30:00,2017-06-17 09:30:00,2017-06-17,09:30:00,9,2017,6,back miami cuban american friend happy signed today another campaign promise forget,Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!,Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!,back from miami where my cuban american friend are very happy with what i signed today another campaign promise that i did not forget,0.010000000000019327,4.119040263626538e-05,0.0075000000000216005,3.08928019772283e-05,0.0049999999999954525,2.0595201318074155e-05,0.0024999999999977263,1.0297600659037077e-05
8.75844e+17,"""""""National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba""""Memorandum... https://t.co/RVr9Dg2hXt""",36830,7461,2017-06-16 22:32:00,2017-06-17 06:32:00,2017-06-17,06:32:00,6,2017,6,national security presidential memorandum strengthening policy united state toward cuba memorandum,"""""""National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba""""Memorandum... https://t.co/RVr9Dg2hXt""","""""""National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba""""Memorandum... """,national security presidential memorandum on strengthening the policy of the united state toward cuba memorandum,0.009999999999990905,4.119543664412734e-05,0.007499999999993179,3.0896577483095506e-05,0.0049999999999954525,2.059771832206367e-05,0.0024999999999977263,1.0298859161031834e-05
8.7584e+17,"""""""Remarks by President Trump on the Policy of the U.S.A. Towards Cuba""""Video: https://t.co/jUWCjgxX5DTranscript:... https://t.co/hILCHbPJet""",38850,8395,2017-06-16 22:18:00,2017-06-17 06:18:00,2017-06-17,06:18:00,6,2017,6,remark president trump policy u towards cuba video,"""""""Remarks by President Trump on the Policy of the U.S.A. Towards Cuba""""Video: https://t.co/jUWCjgxX5DTranscript:... https://t.co/hILCHbPJet""","""""""Remarks by President Trump on the Policy of the U.S.A. Towards Cuba""""Video: :... """,remark by president trump on the policy of the u s a towards cuba video,0.009999999999990905,4.119583262953373e-05,0.007499999999993179,3.0896874472150294e-05,0.0049999999999954525,2.0597916314766864e-05,0.0024999999999977263,1.0298958157383432e-05
8.75501e+17,#CongressionalBaseballGame⚾️ https://t.co/u8InOJTf6D,63526,13541,2017-06-15 23:49:00,2017-06-16 07:49:00,2017-06-16,07:49:00,7,2017,6,,#CongressionalBaseballGame⚾️ https://t.co/u8InOJTf6D,⚾️,,-0.3199999999999932,-0.0013161683050219766,-0.22999999999998977,-0.0009459959692345238,-0.20999999999997954,-0.0008637354501706064,-0.12000000000000455,-0.0004935631143832705
8.75469e+17,"Thank you Wisconsin! Tuesday was a great success for #WorkforceWeek at @WCTC w/ @IvankaTrump &amp, @GovWalker. Remarks... https://t.co/L8o396yYKX",41498,7455,2017-06-15 21:43:00,2017-06-16 05:43:00,2017-06-16,05:43:00,5,2017,6,thank wisconsin tuesday wa great success w amp remark,"Thank you Wisconsin! Tuesday was a great success for #WorkforceWeek at @WCTC w/ @IvankaTrump &amp, @GovWalker. Remarks... https://t.co/L8o396yYKX","Thank you Wisconsin! Tuesday was a great success for at w/ &amp, . Remarks...",thank you wisconsin tuesday wa a great success for at w amp remark,-0.045000000000015916,-0.00018516994486057078,0.05500000000000682,0.0002263188214962012,-0.017333333333340306,-7.132471950185295e-05,-0.085454545454553,-0.0003516358548866472
8.75306e+17,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice",118226,32612,2017-06-15 10:55:00,2017-06-15 18:55:00,2017-06-15,18:55:00,18,2017,6,made phony collusion russian story found zero proof go obstruction justice phony story nice,"They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice","They made up a phony collusion with the Russians story, found zero proof, so now they go for obstruction of justice on the phony story. Nice",they made up a phony collusion with the russian story found zero proof so now they go for obstruction of justice on the phony story nice,0.12999999999999545,0.0005333333333333147,0.05000000000001137,0.00020512820512825176,0.0,0.0,0.0,0.0
8.75166e+17,"Just left hospital. Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter. Pray for Steve!",164722,32745,2017-06-15 01:41:00,2017-06-15 09:41:00,2017-06-15,09:41:00,9,2017,6,left hospital rep steve scalise one truly great people tough shape real fighter pray steve,"Just left hospital. Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter. Pray for Steve!","Just left hospital. Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter. Pray for Steve!",just left hospital rep steve scalise one of the truly great people is in very tough shape but he is a real fighter pray for steve,-0.3499999999999943,-0.0014397959603438821,-0.7099000000000046,-0.0029203175778518436,-0.2501000000000033,-0.0010288370562343302,-0.3199999999999932,-0.0013163848780286857
8.74822e+17,"Just got back from Wisconsin. Great day, great people!",71742,9389,2017-06-14 02:53:00,2017-06-14 10:53:00,2017-06-14,10:53:00,10,2017,6,got back wisconsin great day great people,"Just got back from Wisconsin. Great day, great people!","Just got back from Wisconsin. Great day, great people!",just got back from wisconsin great day great people,-0.01999999999998181,-8.185985592657911e-05,-0.09000000000000341,-0.00036836935166995505,0.025000000000005684,0.00010232481990834023,-0.18000000000000682,-0.0007367387033399101
8.74768e+17,The passage of the @DeptVetAffairs Accountability and Whistleblower Protection Act is GREAT news for veterans! I lo... https://t.co/k45aci25BT,48354,10937,2017-06-13 23:18:00,2017-06-14 07:18:00,2017-06-14,07:18:00,7,2017,6,passage accountability whistleblower protection act great news veteran lo,The passage of the @DeptVetAffairs Accountability and Whistleblower Protection Act is GREAT news for veterans! I lo... https://t.co/k45aci25BT,The passage of the Accountability and Whistleblower Protection Act is GREAT news for veterans! I lo...,the passage of the accountability and whistleblower protection act is great news for veteran i lo,-0.10333333333332462,-0.0004221420303669556,-0.08333333333334281,-0.0003404371212637413,0.10166666666665947,0.00041533328794168773,0.05666666666667197,0.00023149724245933944
8.74728e+17,"Just arrived in Wisconsin to discuss JOBS, JOBS, JOBS! #MAGA🇺🇸 https://t.co/lEJ9S817yb",56435,10060,2017-06-13 20:41:00,2017-06-14 04:41:00,2017-06-14,04:41:00,4,2017,6,arrived wisconsin discus job job job,"Just arrived in Wisconsin to discuss JOBS, JOBS, JOBS! #MAGA🇺🇸 https://t.co/lEJ9S817yb","Just arrived in Wisconsin to discuss JOBS, JOBS, JOBS! 🇺🇸",just arrived in wisconsin to discus job job job,0.0865217391304327,0.00035369352012142036,0.08985507246376301,0.00036731990364367406,0.0031884057970898994,1.3033932064729057e-05,-0.048862876254190724,-0.00019974728755218962
8.74578e+17,"Well, as predicted, the 9th Circuit did it again - Ruled against the TRAVEL BAN at such a dangerous time in the history of our country. S.C.",55241,13337,2017-06-13 10:44:00,2017-06-13 18:44:00,2017-06-13,18:44:00,18,2017,6,well predicted th circuit ruled travel ban dangerous time history country c,"Well, as predicted, the 9th Circuit did it again - Ruled against the TRAVEL BAN at such a dangerous time in the history of our country. S.C.","Well, as predicted, the th Circuit did it again - Ruled against the TRAVEL BAN at such a dangerous time in the history of our country. S.C.",well a predicted the th circuit did it again ruled against the travel ban at such a dangerous time in the history of our country s c,0.005000000000023874,2.0447806972799814e-05,-0.004999999999967031,-2.044780697256735e-05,-0.022777777777747588,-9.315112065329758e-05,-0.0009999999999763531,-4.089561394443731e-06
8.74576e+17,The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!,79991,19476,2017-06-13 10:35:00,2017-06-13 18:35:00,2017-06-13,18:35:00,18,2017,6,fake news medium ha never wrong dirty purposely incorrect story phony source meet agenda hate sad,The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!,The Fake News Media has never been so wrong or so dirty. Purposely incorrect stories and phony sources to meet their agenda of hate. Sad!,the fake news medium ha never been so wrong or so dirty purposely incorrect story and phony source to meet their agenda of hate sad,-0.01999999999998181,-8.178621084477718e-05,-0.02444444444444116,-9.996092436591626e-05,-0.01999999999998181,-8.178621084477718e-05,-0.009999999999990905,-4.089310542238859e-05
8.74419e+17,Congratulations to the 2016 @ClemsonFB Tigers!Full ceremony: https://t.co/syJUGoMhHJ#NationalChampions🏈 https://t.co/F23NZoX2BI,39478,7913,2017-06-13 00:09:00,2017-06-13 08:09:00,2017-06-13,08:09:00,8,2017,6,congratulation tiger full ceremony,Congratulations to the 2016 @ClemsonFB Tigers!Full ceremony: https://t.co/syJUGoMhHJ#NationalChampions🏈 https://t.co/F23NZoX2BI,Congratulations to the Tigers!Full ceremony:,congratulation to the tiger full ceremony,0.27000000000001023,0.0011081924150386235,0.2266666666666879,0.0009303343731188963,0.15000000000000568,0.0006156624527992353,0.09000000000000341,0.00036939747167954117
8.74373e+17,"Finally held our first full @Cabinet meeting today. With this great team, we can restore American prosperity and br... https://t.co/b0roksHTFE",62912,13303,2017-12-06 21:10:00,2017-12-07 05:10:00,2017-12-07,05:10:00,5,2017,12,finally held first full meeting today great team restore american prosperity br,"Finally held our first full @Cabinet meeting today. With this great team, we can restore American prosperity and br... https://t.co/b0roksHTFE","Finally held our first full meeting today. With this great team, we can restore American prosperity and br...",finally held our first full meeting today with this great team we can restore american prosperity and br,-0.1704347826087087,-0.0006462216639219225,-0.173768115942039,-0.0006588603529271858,0.019565217391289025,7.418360937872835e-05,0.009782608695672934,3.709180468947194e-05
8.74219e+17,Ivanka on @foxandfriends now!,37975,3973,2017-12-06 10:55:00,2017-12-06 18:55:00,2017-12-06,18:55:00,18,2017,12,ivanka,Ivanka on @foxandfriends now!,Ivanka on now!,ivanka on now,0.36000000000001364,0.001366483203644007,0.25,0.0009489466691971911,0.14500000000003865,0.0005503890681345176,0.10000000000002274,0.0003795786676789628
8.74087e+17,"Great numbers on the economy. All of our work, including the passage of many bills &amp, regulation killing Executive Orders, now kicking in!",74366,15131,2017-12-06 02:14:00,2017-12-06 10:14:00,2017-12-06,10:14:00,10,2017,12,great number economy work including passage many bill amp regulation killing executive order kicking,"Great numbers on the economy. All of our work, including the passage of many bills &amp, regulation killing Executive Orders, now kicking in!","Great numbers on the economy. All of our work, including the passage of many bills &amp, regulation killing Executive Orders, now kicking in!",great number on the economy all of our work including the passage of many bill amp regulation killing executive order now kicking in,0.28499999999996817,0.0010832177267629582,0.4199999999999591,0.0015963208604928033,-0.16500000000002046,-0.0006271260523365974,-0.08500000000003638,-0.00032306493605228475
8.73644e+17,America is going to build again. Under budget and ahead of schedule. Time to put #AmericaFirst! #InfrastructureWeek... https://t.co/D5TbbjXcN3,67340,15745,2017-10-06 20:52:00,2017-10-07 04:52:00,2017-10-07,04:52:00,4,2017,10,america going build budget ahead schedule time put,America is going to build again. Under budget and ahead of schedule. Time to put #AmericaFirst! #InfrastructureWeek... https://t.co/D5TbbjXcN3,America is going to build again. Under budget and ahead of schedule. Time to put ! ...,america is going to build again under budget and ahead of schedule time to put,0.0024999999999977263,9.827346622954426e-06,0.0018750000000125056,7.370509967271682e-06,0.0012499999999988631,4.913673311477213e-06,0.0006250000000136424,2.4568366557944686e-06
8.73354e+17,"Time to start building in our country, with American workers &amp, with American iron, aluminum &amp, steel. It is time to... https://t.co/rGZCRyeCMZ",79626,17403,2017-10-06 01:38:00,2017-10-06 09:38:00,2017-10-06,09:38:00,9,2017,10,time start building country american worker amp american iron aluminum amp steel time,"Time to start building in our country, with American workers &amp, with American iron, aluminum &amp, steel. It is time to... https://t.co/rGZCRyeCMZ","Time to start building in our country, with American workers &amp, with American iron, aluminum &amp, steel. It is time to...",time to start building in our country with american worker amp with american iron aluminum amp steel it is time to,-0.08899999999999864,-0.0003500353968378771,0.12000000000000455,0.00047195783843311786,0.1209999999999809,0.0004758908204199674,-0.09000000000000341,-0.0003539683788248384
